survived,pclass,age,sibsp,parch,fare,adult_male,alone,sex_male,embarked_Q,embarked_S,class_Second,class_Third,who_man,who_woman,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,embark_town_Queenstown,embark_town_Southampton,alive_yes
1.0,0.0,0.610454888162855,0.0,0.0,0.050610427826483444,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True
1.0,1.0,0.38426740387031916,0.0,0.0,0.016948672845506364,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True
0.0,1.0,0.37170143252073384,0.0,0.0,0.014110458666029575,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0.0,1.0,0.37170143252073384,0.125,0.16666666666666666,0.04713766070721715,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0.0,0.5,0.42196531791907516,0.0,0.0,0.025374310111545468,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.38426740387031916,0.125,0.16666666666666666,0.05123658772523604,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
1.0,0.0,0.13294797687861273,0.125,0.3333333333333333,0.23422440102965045,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True
1.0,1.0,0.0,0.0,0.16666666666666666,0.016623491302076868,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1.0,1.0,0.33400351847197784,0.0,0.0,0.013614293309848433,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True
0.0,1.0,0.38426740387031916,0.0,0.0,0.015175789316712771,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.0,0.4847951746670017,0.0,0.0,0.0,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.22090977632570996,0.0,0.0,0.015175789316712771,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0.0,0.5,0.4847951746670017,0.0,0.0,0.025374310111545468,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,0.4093993465694898,0.125,0.0,0.10364429745562033,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True
0.0,1.0,0.32143754712239253,0.0,0.0,0.015395374692678068,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.4847951746670017,0.0,0.0,0.04713766070721715,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.5,0.43453128926866047,0.0,0.0,0.020494635090094415,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.0701181201306861,0.5,0.3333333333333333,0.06104473451835265,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.37798441819552653,0.0,0.0,0.015712553569072387,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.0,,0.0,0.0,0.0,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
0.0,1.0,0.2837396330736366,0.0,0.0,0.015468569817999833,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0.0,0.5,0.38426740387031916,0.125,0.16666666666666666,0.07222738817151159,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0.0,1.0,0.5350590600653431,0.0,0.0,0.012589561555343713,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.12038200552902739,0.375,0.3333333333333333,0.05445717323939373,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1.0,0.0,0.648152802211611,0.125,0.16666666666666666,0.18249984580226933,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True
1.0,1.0,0.33400351847197784,0.0,0.0,0.016908073949327893,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True
0.0,0.0,0.4722292033174164,0.0,0.0,0.0,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,1.0,0.33400351847197784,0.0,0.16666666666666666,0.024349578357040744,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True
0.0,1.0,0.01985423473234481,0.5,0.16666666666666666,0.07746484096553544,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.013565496559633922,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0.0,1.0,,0.0,0.0,0.11027245763075773,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.007288263382759489,0.0,0.3333333333333333,0.07222738817151159,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1.0,1.0,,0.0,0.0,0.015126992566498259,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True
1.0,0.0,0.7738125157074642,0.0,0.0,0.15614960068643363,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
1.0,1.0,0.18321186227695402,0.125,0.0,0.028212719478023115,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1.0,0.5,0.005152048253329982,0.125,0.16666666666666666,0.03659756266088288,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True
0.0,1.0,,0.0,0.0,0.014110458666029575,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0.0,1.0,0.2837396330736366,0.0,0.0,0.015330377421392339,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.22090977632570996,0.0,0.0,0.016200521071217493,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,0.4847951746670017,0.125,0.16666666666666666,0.16231419173453318,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0.0,1.0,0.2586076903744659,0.0,0.0,0.016908073949327893,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.015712553569072387,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,1.0,0.39683337521990447,0.0,0.0,0.11027245763075773,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True
1.0,0.0,,0.0,0.0,0.057970539254838485,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0.0,1.0,0.24604171902488062,0.0,0.0,0.015468569817999833,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.5,0.19577783362653933,0.0,0.0,0.020494635090094415,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,0.37170143252073384,0.0,0.0,0.060507970265993034,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.0,1.0,0.4282483035938678,0.0,0.0,0.012565163180236457,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0.0,1.0,0.20834380497612465,0.0,0.0,0.016908073949327893,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.5224930887157577,0.0,0.0,0.014736618564782174,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,1.0,0.3333333333333333,0.13575255909676823,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.43453128926866047,0.0,0.0,0.015411575213749284,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0.0,0.5,0.3465694898215632,0.0,0.16666666666666666,0.06441171028315387,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,,0.125,0.0,0.17391981561855152,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0.0,1.0,0.04498617743151546,0.5,0.3333333333333333,0.06104473451835265,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.9246041719024881,0.0,0.0,0.015175789316712771,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.10781603417944208,0.125,0.16666666666666666,0.029757819776815374,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.0,0.0,0.19577783362653933,0.0,0.16666666666666666,0.07690367833806856,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True
0.0,0.5,0.5476250314149284,0.125,0.0,0.050748620223090936,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False
1.0,1.0,0.22090977632570996,0.0,0.16666666666666666,0.01824998458022693,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True
1.0,0.0,0.5601910027645137,0.125,0.16666666666666666,0.32179836714362564,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True
1.0,0.0,0.6355868308620256,0.0,0.0,0.051822148727810165,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True
1.0,1.0,0.2963056044232219,0.0,0.5,0.03758969818624431,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
0.0,1.0,,0.0,0.0,0.014110458666029575,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0.0,1.0,0.5099271173661724,0.25,0.0,0.027537567642055148,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,0.5,0.2586076903744659,0.125,0.0,0.022446505098674834,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,0.5978889168132696,0.0,0.0,0.050610427826483444,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True
0.0,1.0,,1.0,0.3333333333333333,0.13575255909676823,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0.0,0.5,0.2963056044232219,0.0,0.0,0.025374310111545468,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.5224930887157577,0.0,0.0,0.025374310111545468,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
1.0,0.5,0.33400351847197784,0.125,0.0,0.027049600139910042,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0.0,0.0,0.38426740387031916,0.0,0.0,0.09856123757927521,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.018542765081513996,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,1.0,0.04498617743151546,0.125,0.16666666666666666,0.021730754366528396,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True
0.0,1.0,0.32143754712239253,0.0,0.0,0.015411575213749284,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,0.5853229454636844,0.125,0.16666666666666666,0.10257896680493714,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True
0.0,0.0,0.4093993465694898,0.0,0.0,0.009759350042902102,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
0.0,1.0,0.5853229454636844,0.0,0.0,0.017566830077223785,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.5,0.3465694898215632,0.125,0.0,0.04684488020593009,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1.0,1.0,0.18321186227695402,0.0,0.0,0.014102260811993537,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.0,1.0,0.24604171902488062,0.0,0.0,0.019217721730481106,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.23347574767529528,0.0,0.0,0.015411575213749284,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,,0.0,0.0,0.015411575213749284,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,0.6984166876099522,0.0,0.16666666666666666,0.16231419173453318,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1.0,0.5,0.3088715757728072,0.0,0.16666666666666666,0.050748620223090936,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0.0,1.0,0.4093993465694898,0.0,0.0,0.015411575213749284,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.2711736617240513,0.0,0.0,0.02052723131923771,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0.0,0.5,0.3465694898215632,0.0,0.0,0.020494635090094415,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.3088715757728072,0.0,0.0,0.013760683560491965,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0.0,1.0,0.4847951746670017,0.0,0.8333333333333334,0.056848213999904744,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0.0,0.5,0.33400351847197784,0.0,0.0,0.025374310111545468,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1.0,0.0,0.23347574767529528,0.0,0.0,0.05855610025741261,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True
0.0,1.0,,0.125,0.3333333333333333,0.04577135170121086,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1.0,0.0,0.32143754712239253,0.0,0.0,0.05855610025741261,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0.0,1.0,0.39683337521990447,0.0,0.0,0.015126992566498259,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
